"people_id","people_name","people_birthday","people_deathday","people_gender"
59231,"Joel David Moore",1977-09-25,NA,2
73421,"Joaquin Phoenix",1974-10-28,NA,2
52776,"Dagmara Dominczyk",1976-07-17,NA,1
1142686,"Gabriel Rush",NA,NA,2
1133010,"Ric Menello",NA,NA,0
543530,"Dave Bautista",1969-01-18,NA,2
15218,"James Gunn",1966-08-05,NA,2
1171123,"Nicole Perlman",NA,NA,1
1292,"James Fox",1939-05-19,NA,2
20006,"Christopher Reeve",1952-09-25,2004-10-10,2
3291,"Hugh Grant",1960-09-09,NA,2
54441,"James Ivory",1928-06-07,NA,2
54443,"Ruth Prawer Jhabvala",1927-05-07,2013-04-03,1
239019,"Kit Harington",1986-12-26,NA,2
228866,"Colin Morgan",1986-01-01,NA,2
17287,"Dominic West",1969-10-15,NA,2
211659,"James Kent",NA,NA,2
55691,"Juliette Towhidi",NA,NA,0
23458,"Charlie Cox",1982-12-15,NA,2
16358,"Simon McBurney",1957-08-25,NA,2
76998,"James Marsh",1963-04-30,NA,2
1041394,"Anthony McCarten",1961-04-28,NA,2
18686,"Holly Hunter",1958-03-20,NA,1
10690,"Anna Paquin",1982-07-24,NA,1
7248,"Cliff Curtis",1968-07-27,NA,2
10757,"Jane Campion",1954-04-30,NA,1
75912,"Kim Yoon-seok",1968-01-21,NA,2
1207629,"Yeo Jin-goo",1997-08-13,NA,2
64455,"Jang Hyun-sung",1970-07-17,NA,2
1292971,"Park Hae-joon",1976-06-14,NA,2
1024396,"Kim Sung-kyun",1980-05-25,NA,2
1282607,"Park Ju-seok",NA,NA,0
68905,"Jang Joon-hwan",1970-01-18,NA,0
117885,"Gattlin Griffith",1998-11-13,NA,2
995198,"Tom Lipinski",NA,NA,2
70904,"Michelle Dockery",1981-12-15,NA,1
77277,"Nate Parker",1979-11-18,NA,2
1211005,"John W. Richardson",NA,NA,0
1211006,"Christopher Roach",NA,NA,0
4289,"Pierre Vaneck",1931-04-15,2010-01-31,0
63895,"Alessandra Martines",1963-09-19,NA,1
25116,"François Marthouret",1943-09-12,NA,2
37633,"Jean Becker",1933-05-10,NA,2
63896,"Eric Assous",1956-01-01,NA,2
63897,"François d'Épenoux",NA,NA,0
63898,"Jérôme Beaujour",NA,NA,2
1164,"F. Murray Abraham",1939-10-24,NA,2
2367,"Helmut Qualtinger",1928-10-08,1986-09-29,2
2368,"Elya Baskin",1950-08-11,NA,2
2352,"Jean-Jacques Annaud",1943-10-01,NA,2
2355,"Andrew Birkin",1945-12-09,NA,2
2356,"Gérard Brach",1927-07-23,2006-09-09,2
2357,"Howard Franklin",NA,NA,0
2358,"Alain Godard",NA,NA,0
2353,"Umberto Eco",1932-01-05,2016-02-19,2
14591,"Jamyang Jamtsho Wangchuk",NA,NA,0
14592,"BD Wong",1960-10-24,NA,2
10134,"Mako",1933-12-10,2006-07-21,2
14588,"Becky Johnston",NA,NA,1
81681,"Denis O'Hare",1962-01-17,NA,2
1133294,"Craig Borten",1965-01-01,NA,0
74342,"Melisa Wallack",NA,NA,0
1218218,"Thomas Sadoski",NA,NA,2
1223463,"Keene McRae",NA,NA,2
91520,"Michiel Huisman",1981-07-18,NA,2
3225,"Nick Hornby",1957-04-17,NA,2
1263516,"Cheryl Strayed",1968-09-17,NA,1
1370,"Brad Dourif",1950-03-18,NA,2
2372,"Ron Perlman",1950-04-13,NA,2
7486,"Michael Wincott",1958-01-21,NA,2
2419,"Jean-Pierre Jeunet",1953-09-03,NA,2
12891,"Joss Whedon",1964-06-23,NA,2
2406,"Mathieu Kassovitz",1967-08-03,NA,2
2407,"Rufus",1942-12-19,NA,2
2408,"Jamel Debbouze",1975-06-18,NA,2
1654,"Claire Maurier",1929-03-27,NA,1
2420,"Guillaume Laurant",NA,NA,0
1043693,"Kyle Catlett",2003-06-17,NA,2
351,"Judy Davis",1955-04-23,NA,1
540,"Callum Keith Rennie",1960-09-14,NA,2
51042,"Niamh Wilson",1997-03-09,NA,1
1175954,"Reif Larsen",NA,NA,0
59450,"Katy Mixon",1981-03-30,NA,1
74242,"Shea Whigham",1969-01-05,NA,2
1472,"Ray McKinnon",1957-11-15,NA,2
71872,"Jeff Nichols",1978-12-07,NA,2
1171570,"Jacob Lofland",1996-07-30,NA,2
9880,"Sam Shepard",1943-11-05,2017-07-27,2
31140,"Mary Stuart Masterson",1966-06-28,NA,1
17485,"Oliver Platt",1960-01-12,NA,2
34682,"Jeremiah S. Chechik",1955-01-01,NA,2
174330,"Barry Berman",1957-01-01,NA,2
983116,"Lesley McNeil",NA,NA,0
723,"Patrick Swayze",1952-08-18,2009-09-14,2
3416,"Demi Moore",1962-11-11,NA,1
2395,"Whoopi Goldberg",1955-11-13,NA,1
3417,"Tony Goldwyn",1960-05-20,NA,2
3418,"Vincent Schiavelli",1948-11-11,2005-12-26,2
3415,"Jerry Zucker",1950-03-11,NA,2
3431,"Bruce Joel Rubin",1943-03-10,NA,2
2887,"Tom Waits",1949-12-07,NA,2
6394,"John Lurie",1952-12-14,NA,2
4818,"Roberto Benigni",1952-10-27,NA,2
9235,"Nicoletta Braschi",1960-08-10,NA,1
6913,"Ellen Barkin",1954-04-16,NA,1
4429,"Jim Jarmusch",1953-01-22,NA,2
19183,"Cliff Gorman",1936-10-13,2002-09-05,2
39596,"Tricia Vessey",1972-10-08,NA,1
14731,"Henry Silva",1928-09-15,NA,2
21028,"Anton Yelchin",1989-03-11,2016-06-19,2
51544,"Mare Winningham",1959-05-16,NA,1
9813,"David Benioff",1970-09-25,NA,2
1012,"Anders Thomas Jensen",1972-04-06,NA,2
1011,"Susanne Bier",1960-04-15,NA,1
113608,"Lucy Gordon",1980-05-22,2009-05-20,1
119499,"Laetitia Casta",1978-05-11,NA,1
54327,"Anna Mouglalis",1978-04-26,NA,1
119498,"Joann Sfar",NA,NA,2
3905,"William H. Macy",1950-03-13,NA,2
4939,"Téa Leoni",1966-02-25,NA,1
4940,"Trevor Morgan",1986-11-26,NA,2
4941,"Alessandro Nivola",1972-06-28,NA,2
4945,"Joe Johnston",1950-05-13,NA,2
13235,"Alexander Payne",1961-02-10,NA,2
4948,"Jim Taylor",NA,NA,2
1423519,"Oona Laurence",2002-08-01,NA,1
62644,"50 Cent",1975-07-06,NA,2
200043,"Kurt Sutter",1960-05-05,NA,2
4250,"Michael Lerner",1941-06-22,NA,2
51736,"Cormac McCarthy",1933-07-20,NA,0
2628,"Kiefer Sutherland",1966-12-21,NA,2
13021,"William Baldwin",1963-02-21,NA,2
5572,"Joel Schumacher",1939-08-28,NA,2
56973,"Peter Filardi",NA,NA,2
8329,"Radha Mitchell",1973-11-12,NA,1
3897,"Katie Holmes",1978-12-18,NA,1
19266,"Larry Cohen",1941-07-15,2019-03-24,2
116,"Keira Knightley",1985-03-26,NA,1
217371,"Adam Levine",1979-03-18,NA,2
130640,"Hailee Steinfeld",1996-12-11,NA,1
65827,"Keith David",1956-06-04,NA,2
11065,"Wilford Brimley",1934-09-27,NA,2
15417,"Donald Moffat",1930-12-26,2018-12-20,2
15413,"Richard Dysart",1929-03-30,2015-04-05,2
11770,"John Carpenter",1948-01-16,NA,2
15406,"Bill Lancaster",NA,NA,2
4521,"Burt Young",1940-04-30,NA,2
1101,"Carl Weathers",1948-01-14,NA,2
16523,"Burgess Meredith",1907-11-16,1997-09-09,2
16513,"John G. Avildsen",1935-12-21,2017-06-16,2
113505,"Kodi Smit-McPhee",1996-06-13,NA,2
57573,"Joe Penhall",1967-01-01,NA,2
1904,"Anthony Michael Hall",1968-04-14,NA,2
21625,"Molly Ringwald",1968-02-18,NA,1
21624,"Judd Nelson",1959-11-28,NA,2
12851,"Ally Sheedy",1962-06-13,NA,1
11505,"John Hughes",1950-02-18,2009-08-06,2
47720,"Ruth Wilson",1982-01-13,NA,1
75511,"Sue Smith",NA,NA,0
1100,"Arnold Schwarzenegger",1947-07-30,NA,2
1102,"Elpidia Carrillo",1961-04-16,NA,1
1103,"Bill Duke",1943-02-26,NA,2
1106,"Richard Chaves",1951-10-09,NA,2
1090,"John McTiernan",1951-01-08,NA,2
1092,"Jim Thomas",NA,NA,2
1094,"John Thomas",NA,NA,2
7447,"Alec Baldwin",1958-04-03,NA,2
15152,"James Earl Jones",1931-01-17,NA,2
59906,"Donald Stewart",1935-11-14,2006-01-09,2
6804,"Graham Greene",1952-06-22,NA,2
13023,"Colleen Camp",1953-06-07,NA,1
7670,"Roderick Thorp",NA,NA,0
876,"Jonathan Hensleigh",NA,NA,2
2201,"Max von Sydow",1929-04-10,NA,2
45378,"Sandahl Bergman",1951-11-14,NA,1
98473,"Cassandra Gava",1959-04-28,NA,1
8328,"John Milius",1944-04-11,NA,2
10127,"Jon Voight",1938-12-29,NA,2
19335,"Sylvia Miles",1932-09-09,NA,1
1943,"John McGiver",1913-11-05,1975-09-09,2
30585,"Brenda Vaccaro",1939-11-18,NA,1
19304,"John Schlesinger",1926-02-16,2003-07-25,2
14677,"Waldo Salt",1914-10-18,1987-03-07,2
478,"Jamie Bell",1986-03-14,NA,2
17606,"Imogen Poots",1989-06-03,NA,1
130977,"Joanne Froggatt",1980-08-21,NA,1
76965,"Jon S. Baird",1972-01-01,NA,2
17141,"Greg Kinnear",1963-06-17,NA,2
3051,"Toni Collette",1972-11-01,NA,1
1038,"Jodie Foster",1962-11-19,NA,1
15854,"Ted Levine",1957-05-29,NA,2
16293,"Anthony Heald",1944-08-25,NA,2
16294,"Jonathan Demme",1944-02-22,2017-04-26,2
57862,"Ted Tally",1952-04-09,NA,2
4765,"Jason Robards",1922-07-26,2000-12-26,2
2453,"Mary Steenburgen",1953-02-08,NA,1
59330,"Ron Nyswaner",NA,NA,2
18182,"Olga Kurylenko",1979-11-14,NA,1
12795,"Nikolaj Coster-Waldau",1970-07-27,NA,2
99411,"Karl Gajdusek",1968-07-30,NA,2
232006,"Nat Wolff",1994-12-17,NA,2
131006,"Sam Trammell",1969-01-29,NA,2
77950,"Scott Neustadter",NA,NA,2
77951,"Michael H. Weber",1978-01-13,NA,2
1053420,"Josh Boone",NA,NA,2
20212,"Dermot Mulroney",1963-10-31,NA,2
58370,"Amanda Crew",1986-06-05,NA,1
54415,"Josh Gad",1981-02-23,NA,2
64139,"Joshua Michael Stern",NA,NA,2
1126232,"Matt Whiteley",NA,NA,0
16828,"Chris Evans",1981-06-13,NA,2
1304662,"Samuel Joslin",2002-01-18,NA,2
1207881,"Oaklee Pendergast",NA,NA,2
51895,"Sergio G. Sánchez",NA,NA,2
78062,"Aml Ameen",1985-07-30,NA,2
1389339,"Blake Cooper",2001-01-01,NA,2
1257095,"Grant Pierce Myers",NA,NA,0
1227160,"Noah Oppenheim",NA,NA,0
14392,"Kathryn Bigelow",1951-11-27,NA,1
51686,"Mark Boal",1973-01-23,NA,2
1581,"Mary McDonnell",1952-04-28,NA,1
7853,"Rodney A. Grant",1959-03-09,NA,2
7862,"Floyd Red Crow Westerman",1936-08-17,2007-12-13,0
7844,"Michael Blake",NA,NA,0
8789,"Mathieu Amalric",1965-10-25,NA,2
8925,"Emmanuelle Seigner",1966-06-22,NA,1
7482,"Julian Schnabel",1951-10-26,NA,2
3558,"Ronald Harwood",1934-11-09,NA,2
7517,"Kate Bosworth",1983-01-02,NA,1
382,"Bob Hoskins",1942-10-26,2014-04-29,2
4154,"Brenda Blethyn",1946-02-20,NA,1
52035,"Lewis Colick",NA,NA,2
108534,"Adam Butcher",1988-10-20,NA,2
133917,"Shane Kippel",1986-06-04,NA,2
133918,"Mateo Morales",NA,NA,2
1332726,"Taylor Poulin",NA,NA,0
133919,"Slim Twig",NA,NA,0
129879,"Kim Chapiron",1980-07-04,NA,0
129882,"Jeremie Delon",NA,NA,0
116175,"Shin Min-a",1984-04-05,NA,1
69080,"Kim Yeong-cheol",1953-02-25,NA,2
68903,"Hwang Jung-min",1970-09-01,NA,2
1299287,"Jin Goo",1980-07-20,NA,2
69081,"Kim Jee-woon",1964-07-06,NA,2
17120,"Jung Woo-sung",1973-03-20,NA,2
141541,"Yoon Je-moon",1970-03-09,NA,2
88298,"Song Young-chang",1958-04-02,NA,2
84715,"Kim Min-suk",NA,NA,0
64880,"Choi Min-sik",1962-04-27,NA,2
20264,"Jeon Kuk-hwan",1957-07-21,NA,0
87090,"Cheon Ho-jin",1960-09-05,NA,2
1340711,"Oh San-ha",1982-04-19,NA,0
557736,"Park Hoon-jung",NA,NA,2
115290,"Lee Sun-kyun",1975-03-02,NA,2
1044800,"Jeong Man-sik",1974-12-11,NA,2
1372475,"Shin Dong-mi",1977-09-13,NA,1
1771406,"Jang Hang-jun",1969-09-17,NA,2
25154,"Arletty",1898-05-15,1992-07-23,1
25155,"Jean-Louis Barrault",1910-09-08,1994-01-22,0
24476,"Pierre Brasseur",1905-12-22,1972-08-16,2
25156,"María Casares",1922-11-21,1996-11-22,0
25157,"Marcel Herrand",1897-10-08,1953-06-11,0
25161,"Marcel Carné",1906-08-18,1996-10-31,2
25162,"Jacques Prévert",1900-02-04,1977-04-11,2
44079,"Charlotte Rampling",1946-02-05,NA,1
42,"Lars von Trier",1956-04-30,NA,2
15033,"Justin Long",1978-06-02,NA,2
18082,"Timothy Olyphant",1968-05-20,NA,2
21045,"Maggie Q",1979-05-22,NA,1
3950,"Len Wiseman",1973-03-04,NA,2
56890,"Malcolm McDowell",1943-06-13,NA,2
138563,"Richard Warwick",1945-04-29,1997-12-16,2
1234484,"David Wood",NA,NA,2
1040441,"Christine Noonan",1945-03-08,2003-08-06,1
1040442,"Rupert Webster",NA,NA,2
78157,"Lindsay Anderson",1923-04-17,1994-08-30,2
97164,"David Sherwin",NA,NA,0
20911,"John Howlett",NA,NA,0
1003,"Jean Reno",1948-07-30,NA,2
1004,"Danny Aiello",1933-06-20,NA,2
1005,"Peter Appel",1959-10-19,NA,2
1666,"Julie Christie",1941-04-14,NA,1
1281,"Freddie Highmore",1992-02-14,NA,2
12995,"Marc Forster",1969-11-30,NA,2
13002,"Allan Knee",NA,NA,2
54971,"Marc Rocco",1965-06-07,2009-05-01,2
54972,"Dan Gordon",NA,NA,2
11664,"Zooey Deschanel",1980-01-17,NA,1
5375,"Geoffrey Arend",1978-02-28,NA,2
5661,"Matthew Gray Gubler",1980-03-09,NA,2
87742,"Marc Webb",1974-08-31,NA,2
72590,"Ariane Ascaride",1954-10-10,NA,1
1385599,"Ahmed Dramé",NA,NA,0
1385600,"Noémie Merlant",1988-11-27,NA,1
7280,"Geneviève Mnich",1942-02-19,NA,1
1383898,"Stéphane Bak",NA,NA,0
46295,"Marie-Castille Mention-Schaar",1963-01-26,NA,1
224188,"Jack Scanlon",1998-08-06,NA,2
36669,"Rupert Friend",1981-10-01,NA,2
55299,"Mark Herman",NA,NA,0
8784,"Daniel Craig",1968-03-02,NA,2
2954,"Jeffrey Wright",1965-12-07,NA,2
10782,"Neal Purvis",1961-09-09,NA,0
10783,"Robert Wade",NA,NA,2
4517,"Joe Pesci",1943-02-09,NA,2
14702,"Cathy Moriarty",1960-11-29,NA,1
7164,"Frank Vincent",1939-08-04,2017-09-13,2
17651,"Nicholas Colasanto",1924-01-19,1985-02-12,2
1035,"Paul Schrader",1946-07-22,NA,2
2554,"Mardik Martin",NA,NA,2
3636,"Paul Newman",1925-01-26,2008-09-26,2
4160,"Helen Shaver",1951-02-24,NA,1
4430,"Sharon Stone",1958-03-10,NA,1
7167,"Don Rickles",1926-05-08,2017-04-06,2
7163,"Nicholas Pileggi",1933-02-22,NA,2
6941,"Cameron Diaz",1972-08-30,NA,1
2260,"Steven Zaillian",1953-01-30,NA,2
30711,"Kenneth Lonergan",1962-10-16,NA,2
1246,"Emily Mortimer",1971-12-01,NA,1
20294,"Laeta Kalogridis",1965-08-30,NA,1
5418,"Hubert Koundé",1970-12-30,NA,2
5419,"Saïd Taghmaoui",1973-07-19,NA,0
5420,"Abdel Ahmed Ghili",NA,NA,2
72270,"Souleymane Dicko",1966-08-26,NA,2
41292,"Keri Russell",1976-03-23,NA,1
1896,"Don Cheadle",1964-11-29,NA,2
21594,"Chris Klein",1979-03-14,NA,2
20089,"Jena Malone",1984-11-21,NA,1
74683,"Matthew Ryan Hoge",NA,NA,2
11356,"Imelda Staunton",1956-01-09,NA,1
14887,"Paddy Considine",1974-09-05,NA,2
125660,"Andrew Scott",1976-10-21,NA,2
111807,"Matthew Warchus",1966-10-24,NA,0
192938,"Stephen Beresford",NA,NA,0
17678,"Rudy Youngblood",1982-09-21,NA,2
17688,"Raoul Max Trujillo",1955-05-08,NA,2
17689,"Gerardo Taracena",1970-01-01,NA,2
42009,"Iazua Larios",1985-01-01,NA,1
62477,"Antonio Monroy",NA,NA,2
17655,"Farhad Safinia",1975-05-03,NA,2
235416,"Sarah Snook",1987-01-01,NA,1
1284,"Noah Taylor",1969-09-04,NA,2
75175,"Christopher Kirby",NA,NA,2
213144,"Madeleine West",1979-07-26,NA,1
56501,"Michael Spierig",1976-04-29,NA,2
56502,"Peter Spierig",1976-04-29,NA,2
34691,"John Spencer",1946-12-20,2005-12-16,2
52,"David Morse",1953-10-11,NA,2
24049,"David Weisberg",NA,NA,2
59331,"Douglas Cook",NA,NA,2
59332,"Mark Rosner",1952-12-15,NA,2
8196,"Ulrich Mühe",1953-06-20,2007-07-22,2
19123,"Susanne Lothar",1960-11-15,2012-07-25,1
20449,"Arno Frisch",1975-11-13,NA,0
18490,"Frank Giering",1971-11-23,2010-06-23,2
551782,"Stefan Clapczynski",NA,NA,0
6011,"Michael Haneke",1942-03-23,NA,2
52267,"William Petersen",1953-02-21,NA,2
387,"Kim Greist",1958-05-12,NA,1
1117,"Dennis Farina",1944-02-29,2013-07-22,2
638,"Michael Mann",1943-02-05,NA,2
289,"Madeleine Stowe",1958-08-18,NA,1
3203,"Russell Means",1939-11-10,2012-10-22,2
57448,"Eric Schweig",1967-06-19,NA,2
57449,"Jodhi May",1975-05-01,NA,1
57447,"Christopher Crowe",1948-08-01,NA,2
4691,"James Gandolfini",1961-09-18,2013-06-19,2
40543,"John Ortiz",1968-05-23,NA,2
4722,"Dennis Lehane",1965-08-04,NA,2
236859,"Michaël R. Roskam",NA,NA,0
82923,"Bérénice Bejo",1976-07-07,NA,1
1390490,"Maxim Emelianov",NA,NA,0
1574459,"Abdul Khalim Mamutsiev",NA,NA,0
1574460,"Zukhra Duishvili",NA,NA,0
67717,"Michel Hazanavicius",1967-03-29,NA,2
10692,"Michael Pitt",1981-04-10,NA,2
222330,"Brit Marling",1983-08-07,NA,1
215055,"Steven Yeun",1983-12-21,NA,2
128645,"Archie Panjabi",1972-05-31,NA,1
45459,"Mike Cahill",1979-07-05,NA,2
23608,"Colin Stinton",1947-03-10,NA,2
5342,"Mike Nichols",1931-11-06,2014-11-19,2
23606,"Patrick Marber",1964-09-19,NA,2
1018,"Nikolaj Lie Kaas",1973-05-22,NA,2
1017,"Sonja Richter",1974-01-04,NA,1
64122,"Søren Pilmark",1955-10-16,NA,2
206476,"Mikkel Nørgaard",NA,NA,0
90060,"Pilou Asbæk",1982-03-02,NA,2
1078979,"Danica Curcic",1985-08-27,NA,1
3999,"Tom Hulce",1953-12-06,NA,2
4000,"Elizabeth Berridge",1962-05-02,NA,1
4002,"Roy Dotrice",1923-05-26,2017-10-16,2
4001,"Simon Callow",1949-06-13,NA,2
3974,"Miloš Forman",1932-02-18,2018-04-13,2
3975,"Peter Shaffer",NA,NA,2
65424,"Rica Matsumoto",1968-11-30,NA,0
1254054,"Mayuki Makiguchi",NA,NA,0
149894,"Yuuki Kaji",1985-09-03,NA,2
1250465,"Mariya Ise",1988-09-25,NA,1
73044,"Ikue Otani",1965-08-18,NA,1
65429,"Kunihiko Yuyama",1952-10-15,NA,0
25761,"Hideki Sonoda",NA,NA,2
71580,"Benedict Cumberbatch",1976-07-19,NA,2
1247,"Matthew Goode",1978-04-03,NA,2
139549,"Rory Kinnear",1978-02-17,NA,2
85718,"Allen Leech",1981-05-18,NA,2
221850,"Graham Moore",NA,NA,0
551171,"Cho Seong-ha",1966-08-08,NA,2
1299283,"Lee Cheol-min",1970-07-11,NA,0
1155298,"Kwak Do-won",1974-05-17,NA,2
75915,"Na Hong-jin",1974-01-01,NA,2
37260,"Abbie Cornish",1982-08-07,NA,1
67206,"Andrew Howard",1969-06-12,NA,2
58016,"Anna Friel",1976-07-12,NA,1
231833,"Alan Glynn",NA,NA,0
82191,"Sharlto Copley",1973-11-27,NA,2
82194,"Neill Blomkamp",1979-09-17,NA,2
985041,"Ninja",NA,NA,0
985040,"Yolandi Visser",1984-01-01,NA,1
20191,"Jose Pablo Cantillo",1979-03-30,NA,2
82195,"Terri Tatchell",NA,NA,1
4800,"Gena Rowlands",1930-06-19,NA,1
16896,"James Garner",1928-04-07,2014-07-19,2
11151,"Nick Cassavetes",1959-05-21,NA,2
25210,"Jeremy Leven",NA,NA,2
67887,"Jan Sardi",NA,NA,2
3398,"Kim Bodnia",1965-04-12,NA,2
21192,"Laura Drasbæk",1974-12-22,NA,0
31960,"Zlatko Buric",1953-05-13,NA,2
3411,"Slavko Labovic",1962-11-17,NA,2
21183,"Nicolas Winding Refn",1970-09-29,NA,2
21184,"Jens Dahl",NA,NA,0
69012,"Leif Sylvester",1940-04-18,NA,2
69013,"Kurt Nielsen",NA,NA,0
69014,"Anne Sørensen",NA,NA,0
1348437,"Øyvind Hagen-Traberg",NA,NA,0
36662,"Carey Mulligan",1985-05-28,NA,1
56960,"Hossein Amini",1966-01-18,NA,2
290,"Christopher Plummer",1929-12-13,NA,2
280,"Terry Gilliam",1940-11-22,NA,2
7191,"David Webb Peoples",1940-01-01,NA,2
281,"Janet Peoples",NA,NA,1
13022,"Tom Berenger",1949-05-31,NA,2
3196,"Juliette Lewis",1973-06-21,NA,1
3197,"Tom Sizemore",1961-11-29,NA,2
3180,"David Veloz",NA,NA,2
3181,"Richard Rutowski",NA,NA,2
11667,"Mark Kozelek",NA,NA,2
56194,"Paolo Sorrentino",1970-05-31,NA,2
10112,"Yoo Ji-tae",1976-04-13,NA,2
1299317,"Kang Hye-jung",1982-01-04,NA,1
77182,"Kim Byung-ok",1960-10-11,NA,2
10102,"Hwang Jo-yun",NA,NA,2
10103,"Im Joon-hyung",NA,NA,0
854,"James Stewart",1908-05-20,1997-07-02,2
8237,"Doris Day",1922-04-03,2019-05-13,1
8238,"Brenda De Banzie",1909-07-28,1981-03-05,1
8239,"Bernard Miles",1907-09-27,1991-06-14,2
8240,"Alan Mowbray",1896-08-18,1969-03-25,2
3599,"Charles Bennett",1899-08-02,1995-06-15,2
5181,"John Michael Hayes",1919-05-11,2008-11-19,2
94864,"Max Martini",1969-12-11,NA,2
15824,"Chris Mulkey",1948-05-03,NA,2
75604,"Yul Vazquez",NA,NA,2
25598,"Paul Greengrass",1955-08-13,NA,2
39953,"Jean Martin",1922-03-06,2009-02-02,2
556460,"Pascal Mazzotti",NA,NA,0
11221,"Raymond Bussières",1907-11-03,1982-04-29,2
1458874,"Agnès Viala",NA,NA,0
1458873,"Renaud Marx",NA,NA,0
239033,"Paul Grimault",NA,NA,0
10768,"Rachel Ticotin",1958-11-01,NA,1
780,"Ronny Cox",1938-07-23,NA,2
10491,"Paul Verhoeven",1938-07-18,NA,2
5046,"Ronald Shusett",1935-06-01,NA,2
5045,"Dan O'Bannon",1946-09-30,2009-12-17,2
584,"Philip K. Dick",1928-12-16,1982-03-02,2
1582654,"Gary Goldman",NA,NA,2
10477,"George Dzundza",1945-07-19,NA,2
10478,"Jeanne Tripplehorn",1963-06-10,NA,1
10480,"Denis Arndt",1939-02-23,NA,2
10492,"Joe Eszterhas",1944-11-23,NA,2
11512,"John Heard",1945-03-07,2017-07-21,2
199,"Julie Kavner",1950-09-07,NA,1
14698,"Penelope Ann Miller",1964-01-13,NA,1
14911,"Penny Marshall",1943-10-15,2018-12-17,1
36594,"Juno Temple",1989-07-21,NA,1
4453,"Thomas Vinterberg",1969-05-19,NA,2
133876,"David Nicholls",1966-01-01,NA,2
60900,"Taylor Kitsch",1981-04-08,NA,2
46593,"Emile Hirsch",1985-03-13,NA,2
1327,"Ian McKellen",1939-05-25,NA,2
7060,"Martin Freeman",1971-09-08,NA,2
30315,"Richard Armitage",1971-08-22,NA,2
108,"Peter Jackson",1961-10-31,NA,2
126,"Fran Walsh",1959-01-10,NA,1
128,"Philippa Boyens",NA,NA,1
19034,"Evangeline Lilly",1979-08-03,NA,1
114019,"Luke Evans",1979-04-15,NA,2
22226,"Paul Rudd",1969-04-06,NA,2
74541,"Corey Stoll",1976-03-14,NA,2
21127,"Bobby Cannavale",1970-05-03,NA,2
59026,"Peyton Reed",1964-07-03,NA,2
55710,"Adam McKay",1968-04-17,NA,2
155531,"Joe Cornish",1968-12-20,NA,2
4819,"Paolo Bonacelli",1939-02-28,NA,0
42845,"Giorgio Cataldi",NA,NA,0
42846,"Umberto Paolo Quintavalle",1926-11-01,1997-11-03,0
42847,"Aldo Valletti",NA,NA,0
28681,"Hélène Surgère",1928-10-20,2011-03-27,1
5970,"Pier Paolo Pasolini",1922-03-05,1975-11-02,2
72477,"Sergio Citti",1933-05-30,2005-10-11,2
72191,"Pupi Avati",1938-11-03,NA,2
100327,"Marquês de Sade",1740-06-02,1814-12-02,2
10696,"Famke Janssen",1964-11-05,NA,1
11825,"Maggie Grace",1983-09-21,NA,1
2221,"Leland Orser",1960-08-06,NA,2
9629,"Jon Gries",1957-06-17,NA,2
35453,"Pierre Morel",1964-05-12,NA,2
61,"Robert Mark Kamen",NA,NA,2
46919,"Thomas F. Duffy",1955-11-09,NA,2
11659,"David Bowe",1964-01-04,NA,2
57093,"Stephen Spinella",1956-10-11,NA,2
7706,"Roxane Mesquida",1981-10-01,NA,1
29795,"Jack Plotnick",1968-10-30,NA,2
133398,"Quentin Dupieux",1974-04-14,NA,2
146288,"Jonathan Lambert",1973-06-24,NA,2
59807,"Élodie Bouchez",1973-04-05,NA,1
1200404,"Kyla Kenedy",2003-02-04,NA,1
132857,"Eric Wareheim",1976-04-07,NA,2
2969,"Chris Penn",1965-10-10,2006-01-24,2
138,"Quentin Tarantino",1963-03-27,NA,2
8297,"Roger Avary",1965-08-23,NA,2
8891,"John Travolta",1954-02-18,NA,2
139,"Uma Thurman",1970-04-29,NA,1
10182,"Ving Rhames",1959-05-12,NA,2
141,"David Carradine",1936-12-08,2009-06-03,2
240171,"Gordon Liu Chia-Hui",1955-11-30,NA,2
20494,"Zoë Bell",1978-11-17,NA,1
20491,"Vanessa Ferlito",1980-12-28,NA,1
20493,"Sydney Tamiia Poitier",1973-11-15,NA,1
16847,"Eli Roth",1972-04-18,NA,2
11703,"Kerry Washington",1977-01-31,NA,1
5472,"Colin Firth",1960-09-10,NA,2
118763,"Lúcia Moniz",1976-09-09,NA,1
15576,"Matthew Macfadyen",1974-10-17,NA,2
36665,"Simon Woods",1980-01-01,NA,2
55636,"Donald Sutherland",1935-07-17,NA,2
36588,"Joe Wright",1972-08-25,NA,2
36652,"Deborah Moggach",NA,NA,1
7673,"Bonnie Bedelia",1948-03-25,NA,1
7672,"Reginald VelJohnson",1952-08-16,NA,2
22383,"Franco Nero",1941-11-23,NA,2
16938,"Renny Harlin",1959-03-15,NA,2
20840,"Doug Richardson",NA,NA,0
1726,"Steven E. de Souza",1947-11-17,NA,2
48312,"Noah Segan",1983-10-05,NA,2
57451,"Leslie Bibb",1974-11-17,NA,1
13927,"Kurt Wimmer",NA,NA,2
2047,"Danny Glover",1946-07-22,NA,2
2048,"Gary Busey",1944-06-29,NA,2
11784,"Tom Atkins",1935-11-13,NA,2
14313,"Darlene Love",1941-07-26,NA,1
7187,"Richard Donner",1930-04-24,NA,2
14324,"Joss Ackland",1928-02-29,NA,2
14325,"Derrick O'Connor",1941-01-01,2018-06-29,2
